Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
1985,STORM,3,0,0,0,0,0,0,0
1985,STRONGWIND,10,0,0,0,0,0,0,0
1985,TSUNAMI,2,0,0,0,0,0,0,0
1986,ACCIDENT,4,201,0,0,0,0,0,0
1986,DROUGHT,27,0,0,0,0,100000,1600000,6510000000
1986,EARTHQUAKE,3,0,0,0,0,0,0,0
1986,EPIDEMIC,22,0,0,0,0,20000,0,0
1986,EXPLOSION,29,33,5,1,0,0,3000000,100000000
1986,FIRE,45,50,131,41,0,205,506300000,1624000000
1986,FLOOD,49,40,1127,2250,30748,180000,0,14220000000
1986,FORESTFIRE,5,9,0,0,0,0,0,500000000
1986,FROST,10,16,0,0,0,0,0,2956000000
1986,HAILSTORM,2,0,0,0,0,0,0,0
1986,Hambruna,2,0,0,0,0,0,0,0
1986,HEATWAVE,1,3,0,0,0,0,0,0
1986,Hundimiento,5,0,0,30,600,0,0,1000000000
1986,Intoxicación,8,8,0,0,0,1,0,0
1986,LANDSLIDE,4,2,2,1,0,0,0,700000000
1986,LEAK,3,0,0,0,0,0,0,0
1986,Onda fría,1,0,0,0,0,0,0,0
1986,PLAGUE,4,0,0,0,0,0,0,0
1986,POLLUTION,2,0,0,0,0,0,0,0
1986,Racionamiento,1,0,0,0,0,300000,0,0
1986,RAIN,6,9,72,0,0,4000,0,7500000000
1986,SNOWSTORM,8,0,0,0,0,5000,0,0
1986,STORM,10,0,0,1180,2000,15000,0,100020000
1986,STRUCTURE,2,3,0,0,0,0,0,0
1986,SURGE,1,0,0,0,0,0,0,0
1987,ACCIDENT,6,100,0,0,0,0,0,0
1987,BIOLOGICAL,2,0,0,0,0,0,0,300000000
1987,DROUGHT,18,12,0,0,0,77000,0,550000000
1987,EARTHQUAKE,1,0,0,0,800,0,0,0
1987,ELECTRICSTORM,1,0,0,0,0,0,0,0
1987,EPIDEMIC,5,79,0,0,0,0,0,0
1987,EXPLOSION,18,16,6,4,0,0,0,500000000
1987,FIRE,24,10,1,8,0,0,0,3479000000
1987,FLOOD,27,29,2,1500,8200,1500,0,150000000
1987,FORESTFIRE,7,0,0,0,0,0,0,550000000
1987,FROST,37,22,0,0,0,4000,0,2.3025E+11
1987,HAILSTORM,9,13,2,0,4000,0,0,0
1987,HEATWAVE,2,10,0,0,0,0,0,0
1987,Intoxicación,3,8,0,0,0,0,0,0
1987,LANDSLIDE,6,4,1,0,0,0,0,7000000
1987,LEAK,2,5,0,0,0,500,0,0
1987,PLAGUE,1,0,0,0,0,0,0,0
1987,RAIN,6,0,1,201,0,8004,0,0
1987,SNOWSTORM,6,13,0,0,0,0,0,0
1987,STORM,12,2,503,0,4500,0,0,150000000
1987,STRONGWIND,1,0,0,0,0,0,0,0
1987,STRUCTURE,1,4,0,0,0,0,0,0
1988,ACCIDENT,6,40,0,0,0,0,0,0
1988,BIOLOGICAL,1,0,0,0,0,0,0,0
1988,DROUGHT,15,0,0,0,0,0,0,1500000000
1988,EPIDEMIC,8,30,0,0,0,0,0,0
1988,EXPLOSION,17,140,25,1,0,0,0,150000000
1988,FIRE,33,35,5,30,0,50,0,8680000000
1988,FLOOD,101,88,1083,10501,584186,357900,0,48600000000
1988,FORESTFIRE,24,5,0,0,0,0,0,0
1988,FROST,16,71,0,0,0,0,0,0
1988,Hambruna,1,60,0,0,0,0,0,0
1988,HEATWAVE,3,8,0,0,0,0,0,0
1988,Intoxicación,1,0,0,0,0,0,0,0
1988,LANDSLIDE,7,23,5,0,0,0,0,0
1988,LEAK,4,0,0,0,250,35,0,0
1988,Racionamiento,1,0,0,0,0,13000,0,0
1988,RAIN,94,214,56700,55100,165500,803000,0,4.74145E+11
1988,SNOWSTORM,2,9,0,0,0,0,0,0
1988,STORM,9,3,0,6,10000,0,0,2300000
1988,STRONGWIND,14,31,0,0,0,0,100000000,0
1988,STRUCTURE,1,16,0,0,0,0,0,0
1989,ACCIDENT,2,101,0,0,0,0,0,0
1989,DROUGHT,13,2,0,0,0,500000,0,10050000000
1989,EARTHQUAKE,16,2,0,0,0,0,0,0
1989,EPIDEMIC,12,190,0,0,0,0,0,0
1989,EXPLOSION,9,13,10,1,0,0,0,350000000
1989,FIRE,37,17,38,12,0,9,0,500000000
1989,FLOOD,51,16,1268,20156,119180,601000,0,9020000000
1989,FORESTFIRE,14,0,0,0,0,0,0,0
1989,FROST,26,44,0,0,0,0,0,82617000000
1989,HAILSTORM,5,0,0,100,200,0,0,0
1989,HEATWAVE,3,22,0,0,0,0,0,0
1989,Hundimiento,2,0,0,17,68,0,0,0
1989,LANDSLIDE,4,8,0,0,0,0,0,0
1989,LEAK,4,4,0,0,0,250,0,0
1989,Onda fría,1,2,0,0,0,0,0,0
1989,PLAGUE,2,0,0,0,30,0,0,0
1989,Racionamiento,4,0,0,0,0,690000,0,0
1989,RAIN,6,1,56,100,7600,200,0,0
1989,STORM,9,24,2102,0,11300,0,0,200000000
1989,STRONGWIND,4,4,0,15,0,0,0,0
1989,STRUCTURE,1,12,0,0,0,0,0,0
1990,ACCIDENT,4,31,0,0,0,0,0,0
1990,ALLUVION,1,0,0,0,0,22000,0,0
1990,BIOLOGICAL,1,0,0,0,0,0,0,0
1990,DROUGHT,1,0,0,0,0,0,0,0
1990,EARTHQUAKE,1,0,0,0,0,0,0,0
1990,ELECTRICSTORM,1,2,0,0,0,0,0,0
1990,EPIDEMIC,30,461,0,0,0,0,0,0
1990,EXPLOSION,15,28,40,24,0,0,0,0
1990,FIRE,34,16,667,34,445,2,0,380000000
