"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2010","FLOOD",962,74,265447,1996507,10290000,8,15
"2010","FOG",5,0,0,0,0,0,16
"2010","FORESTFIRE",18,4,10,0,0,22,17
"2010","FROST",263,11,0,185371,0,4,18
"2010","HAILSTORM",23,0,20,0,10080000,0,19
"2010","HEATWAVE",225,13,0,0,0,6,20
"2010","SINKING",23,0,596,2000,0,0,32
"2010","INTOXICATION",14,13,0,0,0,93,21
"2010","LANDSLIDE",256,133,417,34950,0,52,22
"2010","LEAK",9,0,0,10,0,0,23
"2010","LIQUEFACTION",5,0,1080,100,60000,0,24
"2010","COLD WAVE",559,45,0,10000,0,8,6
"2010","OTHER",4,0,0,0,0,0,25
"2010","PANIC",2,5,0,500,0,250,26
"2010","PLAGUE",113,0,0,6000,4080000,0,27
"2010","POLLUTION",101,10,0,5400,0,10,28
"2010","RATIONING",1,0,0,0,0,0,30
"2010","RAIN",468,42,85940,7023670,1600000000,9,29
"2010","SNOWSTORM",230,9,0,0,0,4,33
"2010","SPATE",108,77,6516,59700,101917490,71,34
"2010","STORM",312,13,51175,123950,0,4,35
"2010","STRONGWIND",198,4,5823,248512,0,2,36
"2010","STRUCTURE",14,3,1206,120,0,21,37
"2010","SURGE",163,14,0,0,0,9,38
"2010","TORNADO",1,0,0,0,0,0,39
"2011","ACCIDENT",8,14,7,0,0,175,1
"2011","ALLUVION",7,1,596,1350,0,14,2
"2011","BIOLOGICAL",83,1,0,3500,0,1,4
"2011","COASTLINE",3,0,0,80000,0,0,5
"2011","DROUGHT",540,0,0,6000,96000000,0,7
"2011","EARTHQUAKE",49,4,604,0,0,8,8
"2011","ELECTRICSTORM",11,12,0,0,0,109,9
"2011","EPIDEMIC",55,70,0,1400,0,127,10
"2011","EXPLOSION",72,41,82,29000,0,57,12
"2011","FIRE",64,110,114,370,3000,172,14
"2011","FLOOD",460,24,148162,943382,18000000,5,15
"2011","FOG",5,0,0,250000,0,0,16
"2011","FORESTFIRE",309,13,171,51620,7260000,4,17
"2011","FROST",384,18,0,12950,72000000,5,18
"2011","HAILSTORM",17,0,142,0,1500000,0,19
"2011","HEATWAVE",149,16,0,82000,0,11,20
"2011","SINKING",11,0,559,121700,0,0,32
"2011","INTOXICATION",18,15,0,0,0,83,21
"2011","LANDSLIDE",160,43,711,2038,1500000,27,22
"2011","LEAK",22,2,0,50050,0,9,23
"2011","LIQUEFACTION",2,0,2070,0,0,0,24
"2011","COLD WAVE",132,17,0,20074,0,13,6
"2011","OTHER",3,0,0,350,0,0,25
"2011","PANIC",3,0,0,0,0,0,26
"2011","PLAGUE",33,0,0,3500,0,0,27
"2011","POLLUTION",133,0,95,22600,0,0,28
"2011","RAIN",310,58,13120,442404,120000000,19,29
"2011","SNOWSTORM",103,18,0,45,0,17,33
"2011","SPATE",33,33,404,0,0,100,34
"2011","STORM",113,17,1307,46292,180000,15,35
"2011","STRONGWIND",53,7,800,0,0,13,36
"2011","STRUCTURE",18,11,0,0,0,61,37
"2011","SURGE",62,9,0,0,0,15,38
"2011","TSUNAMI",76,0,0,0,0,0,40
"2012","ACCIDENT",8,22,0,200,0,275,1
"2012","BIOLOGICAL",37,0,0,0,0,0,4
"2012","COASTLINE",2,0,510,2500,0,0,5
"2012","DROUGHT",560,0,0,321714,494504400,0,7
"2012","EARTHQUAKE",169,2,23258,312722,0,1,8
"2012","ELECTRICSTORM",32,8,0,0,0,25,9
"2012","EPIDEMIC",100,33,0,0,50000000,33,10
"2012","ERUPTION",9,0,0,0,0,0,11
"2012","EXPLOSION",51,34,151,1,0,67,12
"2012","FIRE",84,74,130,802,180000,88,14
"2012","FLOOD",122,2,4938,3765,0,2,15
"2012","FOG",3,0,0,0,0,0,16
"2012","FORESTFIRE",96,10,8,150,0,10,17
"2012","FROST",40,0,0,0,0,0,18
"2012","HAILSTORM",40,0,182,364,0,0,19
"2012","FAMINE",23,0,0,0,0,0,13
"2012","HEATWAVE",13,10,0,0,0,77,20
"2012","SINKING",5,0,0,100,0,0,32
"2012","INTOXICATION",17,10,0,0,0,59,21
"2012","LANDSLIDE",114,32,326,63347,0,28,22
"2012","LEAK",29,1,0,1600,0,3,23
"2012","LIQUEFACTION",3,0,39,0,0,0,24
"2012","COLD WAVE",39,36,0,0,0,92,6
"2012","PLAGUE",49,0,0,0,0,0,27
"2012","POLLUTION",55,0,0,511300,0,0,28
"2012","RAIN",558,24,21983,36238,0,4,29
"2012","SNOWSTORM",32,0,0,0,0,0,33
"2012","SPATE",6,5,2,1000,0,83,34
"2012","STORM",124,10,6242,24100,0,8,35
"2012","STRONGWIND",34,3,20,0,0,9,36
"2012","STRUCTURE",8,3,100,0,0,38,37
"2012","SURGE",47,11,10,126000,0,23,38
"2013","ACCIDENT",5,21,0,0,0,420,1
"2013","BIOLOGICAL",22,0,0,0,0,0,4
"2013","DROUGHT",233,0,0,1892000,0,0,7
"2013","EARTHQUAKE",41,0,900,0,0,0,8
"2013","ELECTRICSTORM",5,6,0,0,0,120,9
"2013","EPIDEMIC",111,123,0,0,0,111,10
"2013","ERUPTION",49,0,0,800,0,0,11
"2013","EXPLOSION",36,125,84,300,0,347,12
"2013","FIRE",56,28,50,0,0,50,14
"2013","FLOOD",366,34,51682,430679,90151200,9,15
"2013","FOG",4,0,0,0,0,0,16
"2013","FORESTFIRE",151,4,33,382,2400000,3,17
"2013","FROST",154,4,0,2000,0,3,18
"2013","HAILSTORM",37,0,217,0,0,0,19
"2013","HEATWAVE",6,12,0,0,0,200,20
"2013","SINKING",2,0,160,500,0,0,32
"2013","INTOXICATION",19,23,0,115,0,121,21
"2013","LANDSLIDE",209,170,685,8543,1202400,81,22
"2013","LEAK",24,10,540,2800,0,42,23
"2013","LIQUEFACTION",2,0,1050,0,0,0,24
"2013","COLD WAVE",51,29,0,50,0,57,6
"2013","OTHER",2,0,0,0,0,0,25
"2013","PLAGUE",98,0,0,96300,252000000,0,27
"2013","POLLUTION",40,200,0,107000,3780000,500,28
"2013","RAIN",750,168,182365,1735740,111480000,22,29
"2013","SNOWSTORM",118,31,0,1045,0,26,33
"2013","SPATE",11,7,2240,1350,0,64,34
"2013","STORM",68,7,1608,2400,60000000,10,35
"2013","STRONGWIND",14,1,0,0,0,7,36
"2013","SURGE",90,6,100,580,0,7,38
"2013","TORNADO",1,0,0,0,0,0,39
